:ID,:LABEL,content,metadata
Sentence_360bc9ab-1ae1-44f0-a6a3-c1110edac6a9,Sentence,The annual energy savings should be estimated using the National Calculation Methodology Modelling Guide.,{'ID': '465_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_3c28dbd6-8a3d-4ede-ae08-89e4b5d69d60,Sentence,The approach route is a minimum of 900mm wide with a maximum cross fall of 1 in 40.,{'ID': '16_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_3ca5cb38-b90b-4449-ba14-4268866df8e1,Sentence,The water heater is close to the draw-off points and has a storage capacity no greater than 100 litres.,{'ID': '463_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_451e7c91-d39f-4401-a0e3-5ab455ab0442,Sentence,"The approach route should be level, gently sloping, or, where necessary, ramped.",{'ID': '15_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_4e1bda84-398f-4bae-a335-2c7f24501b09,Sentence,The water heater is situated centrally with a distribution system to supply water to the drawoff points and has a capacity greater than 300 litres.,{'ID': '456_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_4f2b56cb-9852-4406-bbea-31f426fb4910,Sentence,"replacing a heating system including the heating appliance, pipework and heat emitters), the energy performance of the whole system should be assessed, and the results documented and handed over to the building owner with the manufacturers supporting literature.",{'ID': '397_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_569c7958-b7d6-4b9c-9dd9-13307e95e59b,Sentence,"For ducted systems that are served by fans with a design flow rate greater than 1m3/s, ductwork leakage tests should be carried out.",{'ID': '385_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_5962048f-577c-408a-be59-cbf79bd74630,Sentence,Requirements for accessibility should be balanced against preserving historic buildings or environments.,{'ID': '7_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_6cd271a0-e7d4-4853-868f-38e8b5012a95,Sentence,"The approach route should be safe and convenient for everyone, including older and disabled people and some wheelchair users.",{'ID': '13_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_77be05f2-cd8c-4d35-85e4-6637b999d8e7,Sentence,The value of the consequential improvement works should not be less than 10 of the value of the principal works.,{'ID': '452_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_8e9ef8dc-18bd-4877-98cd-556aa4adee8f,Sentence,"Reasonable provision shall be made for the conservation of fuel and power in buildings by: (a) limiting heat gains and losses (i) through thermal elements and other parts of the building fabric; and (ii) from pipes, ducts and vessels used for space heating, space cooling and hot water services; (b) providing fixed building services which (i) are energy efficient to a reasonable standard; (ii) have effective controls; and (iii) are commissioned by testing and adjusting as necessary to ensure they use no more fuel and power than is reasonable in the circumstances.",{'ID': '431_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_8fcdc238-3c30-4659-9303-1b126a39b2cd,Sentence,The design solar load should be reduced by at least 20%.,{'ID': '499_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_a090f6bb-f89b-44c1-b6ee-8e72e2be30a0,Sentence,Where a system for on-site electricity generation is installed (a) reasonable provision must be made to ensure that (i) the system and its electrical output are appropriately sized for the site and available infrastructure; (ii) the system has effective controls; and (b) it must be commissioned by testing and adjusting as necessary to ensure that it produces the maximum electricity that is reasonable in the circumstances.,{'ID': '370_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_a48aade7-5532-4424-a39e-5b1638516702,Sentence,The effective g-value should be no worse than 0.3.,{'ID': '350_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_a94b6b4f-a05e-403e-bbca-ebe1b94e38a1,Sentence,"The area of sloping surfaces such as staircases, galleries, raked auditoria and tiered terraces should be taken as their area on plan.",{'ID': '470_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_af92ecf9-432a-4557-9992-060bb6e3e867,Sentence,Air permeability should be in m3/(hm2) at 50Pa.,{'ID': '352_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_afd03eb1-8356-4755-a764-6869d0ac4171,Sentence,"Reasonable provision should be made for people to (a) gain access to; and (b) use, the dwelling and its facilities.",{'ID': '9_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_b47066e6-d145-4427-91c0-8763c5ea92c5,Sentence,Remedial work should be carried out to achieve satisfactory performance in retests.,{'ID': '387_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_ba93ede4-473f-4c07-b439-3699580cbcbe,Sentence,No individual flight has a rise of more than 1800mm between landings.,{'ID': '21_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_bb9ec292-062b-43c3-8590-856dd5f6b890,Sentence,"The building primary energy rate and building emission rate calculated using the measured air permeability must not be higher than the target primary energy rate and target emission rate, respectively.",{'ID': '357_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_d342429e-d3fc-46e0-a195-527cfef1fd4b,Sentence,"When an existing building with a total useful floor area of over 1000m2 is being extended or the habitable area is being increased, consequential improvements should be installed.",{'ID': '451_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_e21fa967-934e-4a29-a66d-252fdbbf928f,Sentence,"If the parasitic energy use is unknown, an allowance of 0.3W/m2 should be made for any control system.",{'ID': '473_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_e43c1e88-be80-42d9-944e-1bf0f0f82479,Sentence,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than 5m long.,{'ID': '18_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_e6fcc89d-b55e-4536-9a24-c3c5f4015a0d,Sentence,"All technically, functionally and economically feasible measures to improve the fabric of the building served by the service should be implemented.",{'ID': '455_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_f17de50f-3c64-4ab3-ac80-dcfb15b99842,Sentence,Every flight has a minimum clear width of 900mm.,{'ID': '20_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_f27a8dbb-737a-410e-9470-fba4193c0b4f,Sentence,"Air pressure tests should be performed following the guidance in the approved airtightness testing methodology, CIBSEs TM23.",{'ID': '362_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_f4b0b5b8-ab26-46a2-8028-c279958fa927,Sentence,"Any justification and strategy should be in line with the approved airtightness testing methodology, CIBSEs TM23.",{'ID': '355_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_fc54cd23-e216-4f59-b1b6-35ec47a83a4a,Sentence,Test data must be from a minimum of five in-situ measurements of the same module types and link details as used in the actual building.,{'ID': '351_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_0219127c-2f2d-4b13-aafa-261c1fc39ffc,Sentence,"A power socket, suitable for powering the lifting device, is provided close to the liftway.",{'ID': '109_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_09b2a395-5293-4b7d-82d4-5312482d59e9,Sentence,"Door entry controls, where provided, are mounted 900-1000mm above finished ground level, and at least 300mm away from any projecting corner.",{'ID': '46_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_14d1a086-d933-4946-b222-98f707d16c03,Sentence,Lifting devices should be positioned with the end opposite to the entry point located against a wall at every floor level.,{'ID': '86_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_1834463c-7e45-4148-8315-f750b5f047cb,Sentence,"When the lift serves more than three storeys, it provides visual and audible indicators to identify the floor reached.",{'ID': '25_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_1cf2f287-457b-4f89-8c43-135ffda5029a,Sentence,"The provision made must be sufficient to (a) meet the needs of occupants with differing needs, including some older or disabled people; and (b) to allow adaptation of the dwelling to meet the changing needs of occupants over time.",{'ID': '36_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_1d312b80-748c-4f92-a74e-6f1b918f741c,Sentence,"To provide easy access between rooms on the entrance storey, a stepped change of level within the entrance storey should be avoided where possible.",{'ID': '27_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_287098c1-9e45-4917-ad34-1301db390c17,Sentence,"Where it is not reasonable to achieve a step-free approach route to the principal private entrance, a step-free approach route should be provided to a suitable alternative private entrance instead.",{'ID': '41_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_2a2dbb92-88af-47f5-bd1e-b3ddea4c1ec9,Sentence,"The approach route should be safe and convenient for everyone, be at the shallowest gradient that can reasonably be achieved, and be stepfree, irrespective of the storey on which the dwelling is located.",{'ID': '70_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_389c960b-525d-4f2e-9a2c-1805eb2dc20d,Sentence,The full area under a stair that forms part of the storage provision should be counted as 1m2.,{'ID': '79_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_3ec9d4e7-3526-411c-8b30-0c7671660ed1,Sentence,"The relationship between the kitchen, dining and living areas should be convenient and step-free.",{'ID': '91_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_4094b859-b3b4-4035-94cd-8cf47ccbd801,Sentence,The load capacity is at least 400kg.,{'ID': '23_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_5ba5ffe7-ece8-488a-b461-da66237e7888,Sentence,"All walls, ducts and boxings to the WC/cloakroom, bathroom and shower room should be strong enough to support grab rails, seats and other adaptations that could impose a load of up to 1.5kN/m2.",{'ID': '54_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_63af9f99-6939-4e8c-a6a9-8b10942e1597,Sentence,"The handle to at least one window in the principal living area is located between 450mm and 1200mm above floor level, unless the window is fitted with a remote opening device that is within this height range.",{'ID': '57_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_6a553c19-481f-4947-9047-fd2c4d0daa44,Sentence,"Any floors, walls and doors that have been installed to allow the potential liftway to be used as storage or for other purposes could be easily removed without structural alteration.",{'ID': '83_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_74002ed3-548e-4e2f-8835-be76e643c67d,Sentence,NOTE 2: Double doors effectively provide nibs where each leaf is at least 300mm wide.,{'ID': '51_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_74b9ee2c-0192-442d-b5a1-a2974d456429,Sentence,"The dwelling is wheelchair adaptable such that key parts of the accommodation, including sanitary facilities and kitchens, could be easily altered to meet the needs of a wheelchair user or, where required by a local planning authority, the dwelling is wheelchair accessible.",{'ID': '67_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_793cb939-b3d9-46eb-ae65-71a4d5c8031b,Sentence,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be widened to 3.3m.,{'ID': '43_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_7f696221-52c9-4c52-8f90-74bd93c51299,Sentence,This grippable handrail is 850-1000mm above the pitch line of the flight and extends at least 300mm beyond the top and bottom nosings.,{'ID': '73_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_8364a5f1-f80e-484c-9f38-bffc6f4c1876,Sentence,"Where communal parking is provided to blocks of flats, at least one standard parking bay is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).",{'ID': '44_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_85cf77b8-70aa-4453-8d95-00f55a63c4ca,Sentence,The provision made must be sufficient to (a) allow simple adaptation of the dwelling to meet the needs of occupants who use wheelchairs; or (b) meet the needs of occupants who use wheelchairs.,{'ID': '65_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_8b7e8e7e-81dd-4a76-bdd3-8269ac00f74b,Sentence,The system can be overridden by a door reactivating device that relies on appropriate electronic methods (but not a door edge pressure system); provided that the lift door remains fully open for at least three seconds.,{'ID': '24_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_8edf6848-bdc2-4970-8328-5a24d69a2f0d,Sentence,"Unit length should be measured through midline of the worktop, not the front or rear edge.",{'ID': '94_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_a372d2c4-f734-479d-bc8d-d3a8aa15362d,Sentence,"A wide range of people, including accompanied wheelchair users, should be able to access and use the lift.",{'ID': '49_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_b0e99ac5-9cbc-4beb-b8ff-85383ae70ea8,Sentence,"The approach route should be safe and convenient, adopt the shallowest gradient that can reasonably be achieved and be step-free, irrespective of the storey on which the dwelling is located.",{'ID': '40_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_b2b81097-97a3-41c2-922c-ffec3e2dd8c0,Sentence,Turning circle should be clear of top step of any adjacent flight of steps.,{'ID': '87_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_bb309bf3-9e86-43d9-8b6e-ebff176d1c88,Sentence,The sink is not more than 150mm deep with insulation to the underside to prevent scalding of a wheelchair users legs.,{'ID': '96_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_bd5bd070-a838-4496-8d33-8b4cf201bc20,Sentence,The gradient is as shallow as the site permits.,{'ID': '45_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_c5a6cac6-a314-47b1-aabd-13f2d1b7ad56,Sentence,A step-free approach route should be provided to all private entrances.,{'ID': '71_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_d6a2b6b7-57d2-449d-89f5-56d3df4755e2,Sentence,Any radiator or towel rail should be clear of all access zones.,{'ID': '56_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_ddf21ce1-bd2a-49f5-8ba6-d2bcb5edf575,Sentence,Taps should be lever operated and capable of easy operation.,{'ID': '97_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_df6eb340-6ff0-4811-bcaf-48a6cc6dc455,Sentence,"An ambulant disabled person should be able to move within, and between, storeys.",{'ID': '90_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_e3b85ad6-6132-40d7-86f8-3cc5d44eb12c,Sentence,One bedroom should be close to an accessible bathroom suitable for a wheelchair user.,{'ID': '100_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_e40e66a5-25da-494b-b09c-e3241289a1b7,Sentence,All other bedrooms should be accessible to a wheelchair user.,{'ID': '101_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,Sentence,There is a minimum of 400mm of worktop to at least one side of the oven and fridge or fridge freezer where this is taller than the worktop height (or to one side of a pair of tall appliances where they are located together at the end of a run).,{'ID': '98_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_f050b9bc-ce9e-4e51-8291-bbabda986732,Sentence,all dimensions are minimum except where noted.,{'ID': '88_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_f2e57c55-e340-4fa2-87c5-03f4bf8e5942,Sentence,"Where the dwelling is defined as wheelchair adaptable, it should be easy to install a lift.",{'ID': '82_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_f3bd99b4-7ea5-4968-af10-3c133c0b5aa0,Sentence,No individual flight has a rise between landings of more than 1800mm.,{'ID': '42_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_f6e7c818-f661-400b-8272-8062c5a7de68,Sentence,"Where a lift is provided, it should be suitable for a wheelchair user.",{'ID': '22_UK_DocM_V1_AccessAndUseOfBuildings'}
Sentence_7d552257-2212-4139-8d13-b982e0e7744f,Sentence,"It would be beneficial if entrance doors to wheelchair-accessible bedrooms were powered opening, as this could avoid the need for the 300mm access space adjacent to the leading edge of the door.",{'ID': '143_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_7f065688-203b-42d0-acb9-8fde5ff37821,Sentence,Main distribution routes should be through vertical risers to minimise heat gains into common spaces.,{'ID': '44_UK_DocO_Overheating'}
Sentence_82bb35f1-0a27-4c94-bad3-246e6cc4f02a,Sentence,"Wheelchair users should be able to manoeuvre around and use the facilities in the room, and operate switches and controls.",{'ID': '145_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,Sentence,"In large building complexes, such as retail parks and large sports centres, there should be one wheelchair-accessible unisex toilet capable of including an adult changing table.",{'ID': '178_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_8479a43c-e64a-4180-af62-7f4124c460b8,Sentence,"An entrance door should be included, which should be shut all the time.",{'ID': '56_UK_DocO_Overheating'}
Sentence_86a39a0b-093f-4920-9879-fe7b3ae6675a,Sentence,"In principle, suitable sanitary accommodation should be available to everybody, including sanitary accommodation designed for wheelchair users, ambulant disabled people, people of either sex with babies and small children or people encumbered by luggage.",{'ID': '155_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_8e7e4d9a-05b8-4512-91c5-e8dbb9488685,Sentence,"At night, windows, patio doors and balcony doors should be modelled as closed.",{'ID': '55_UK_DocO_Overheating'}
Sentence_9691451a-57d5-484f-a346-0f83b59f7ae0,Sentence,"Refreshment facilities, such as restaurants and bars, should be designed so that they can be reached and used by all people independently or with companions.",{'ID': '137_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_96ad745d-47e4-44d5-91ee-a0482881dd8f,Sentence,"Consideration should be given to installing a fold-down table, e.g. for baby changing.",{'ID': '168_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_9c9a27b6-b4be-4946-854a-c46ee812140c,Sentence,"In general, accessible bedrooms should be no less advantageously situated than other bedrooms.",{'ID': '142_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,Sentence,"Changing places toilets, facilities designed for individuals with complex and multiple impairments who may require the assistance of up to two assistants, should be provided in addition to any wheelchair-accessible accommodation in separate-sex toilet washrooms, wheelchair-accessible unisex toileting facilities and baby changing facilities.",{'ID': '160_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_aa921550-3c5f-470b-b578-1788f83b49a7,Sentence,Uplighters mounted at low or floor level can disorientate some visually impaired people and should be avoided.,{'ID': '153_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_aec8a3e1-5ba0-4288-ab0a-e47b0310ff6a,Sentence,Capacities should be derived from the combined total of a buildings publicly accessible facilities.,{'ID': '162_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_beeec1b2-c382-40cc-aec2-6eda86f5782e,Sentence,"Each residential unit, shared communal room and common space should be categorised separately.",{'ID': '25_UK_DocO_Overheating'}
Sentence_d74e2b5e-7284-49c1-b01f-50d5e9e47edf,Sentence,Wheelchair users should be able to reach all the facilities available within the building.,{'ID': '141_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_d82c4149-8daa-48b2-8f46-c959a5f9ebe3,Sentence,"Artificial lighting should be designed to give good colour rendering of all surfaces, without creating glare or pools of bright light and strong shadows.",{'ID': '152_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_e5316f51-becd-4144-b5e8-ae1701b41818,Sentence,"All users should be able to locate a control, know which setting it is on and use it without inadvertently changing its setting.",{'ID': '148_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_e5b89c46-e6d5-4fb8-9e13-936c670c37c7,Sentence,Consideration should be given to installing a chemical sanitary waste disposal unit in wheelchair-accessible WC accommodation.,{'ID': '164_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_eefe1191-2903-4fb8-9138-6471e09fb67d,Sentence,The internal temperature exceeds 23C at 11pm.,{'ID': '53_UK_DocO_Overheating'}
Sentence_f1898d1c-5d14-4f9b-8c31-e0ac7623a61c,Sentence,The building control body should be provided with a report that demonstrates that the residential building passes CIBSEs TM59 assessment of overheating.,{'ID': '47_UK_DocO_Overheating'}
Sentence_07a9b148-d87f-492c-abe2-04175801038d,Sentence,Standard WC compartments should also have a minimum manoeuvring space clear of any door swing.,{'ID': '170_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_08075a86-82be-487e-915b-2c8423f95cb8,Sentence,The equivalent area of the opening should meet or exceed the free area of the opening.,{'ID': '39_UK_DocO_Overheating'}
Sentence_0a53e4af-84a7-46aa-b28a-cb1d873c8cae,Sentence,"The type and quality of public address, hearing enhancement and telephone systems should be chosen carefully to ensure intelligibility.",{'ID': '151_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_0a6d6be2-bb25-4a7d-ac98-33351e1a2bb7,Sentence,"Wheelchair-accessible bedrooms should be sufficiently spacious to enable a wheelchair user to transfer to one side of a bed, with or without assistance.",{'ID': '144_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_164122ed-c7ac-4cf8-8a54-3d56c144f78d,Sentence,"In general, the findings indicate that there should be at least the same number of WCs (for women) as urinals (for men) and for some building types, e.g. large retail buildings, at least twice as many.",{'ID': '172_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_24729e93-fd1e-4e91-bbd6-ef8e73c582fb,Sentence,"A unit that contains both living accommodation and space for commercial purposes (e.g. as aworkshop or office) should be treated as a residential building, as long as the commercial part canrevert to residential use.",{'ID': '3_UK_DocO_Overheating'}
Sentence_31e6f85a-97ea-4224-9144-bc3d1daad96d,Sentence,Consideration should be given to providing a low level urinal for children in male washrooms.,{'ID': '174_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_35af73f1-53c7-4377-9da0-acf99eef4d8e,Sentence,"WC compartment doors, and doors to wheelchair-accessible unisex toilets, changing rooms or shower rooms have an emergency release mechanism so that they are capable of being opened outwards, from the outside , in case of emergency.",{'ID': '159_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_3c801d84-c59d-48ef-95b9-f711d22061d4,Sentence,"The compartment should be fitted with support rails, and include a minimum activity space to accommodate people who use crutches, or otherwise have impaired leg movements.",{'ID': '167_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_3cbfb816-4071-496e-aec2-87d424df047f,Sentence,Wheelchair users and ambulant disabled people should be able to wash or bathe either independently or with assistance from others.,{'ID': '181_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_3d58c7b6-7176-4504-8f2f-3a8cd8c69a62,Sentence,"Wheelchair users should be able to approach, transfer to and use the sanitary facilities provided within a building.",{'ID': '163_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_44b436fd-26ab-4b00-82e9-9565e73bb87e,Sentence,NOTE: Any method to reduce overheating risk in residential buildings must comply with all other parts of the Building Regulations.,{'ID': '65_UK_DocO_Overheating'}
Sentence_457ecdc0-8247-4ad4-9beb-3b7a31cfa0fd,Sentence,"All public areas, including lavatory accommodation, public telephones and external terraces should be accessible.",{'ID': '138_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_4ee66fa0-9dcc-4332-b001-f1aec49d9af9,Sentence,It should be recognised that there is the danger where adjacent spaces each have an induction loop system that the signals may overlap.,{'ID': '154_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_525aa713-65e1-4368-a6f4-38f628be7fed,Sentence,"in clothes shops, the dimensions and fittings recommended for an individual changing cubicle in a sports building should be provided.",{'ID': '177_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_642e2c46-45a8-440f-af0b-1b53f41d8d8f,Sentence,Taps and WC cubicle doors should be operable by people with limited strength or manual dexterity and doors to cubicles should be capable of being opened if a person has collapsed against them while inside the cubicle.,{'ID': '156_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_6e61f4b0-ddc1-44cb-9966-0e146933d032,Sentence,"Where a separate-sex toilet washroom can be accessed by wheelchair users, it should be possible for them to use both a urinal, where appropriate, and a washbasin at a lower height than is provided for other users.",{'ID': '171_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_72d93d34-a477-4505-9754-e7ca2c59b6ec,Sentence,The building should be constructed to meet requirement O1 using passive means as far as reasonably practicable.,{'ID': '63_UK_DocO_Overheating'}
Sentence_7575211d-616b-42bb-b112-73a949e7ca6a,Sentence,Any combined facility should be divided into distinct wet and dry areas.,{'ID': '176_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_7577d9f7-9f3c-4d3b-b8d9-da31d3e1b201,Sentence,"For example, glare and reflections from shiny surfaces, and large repeating patterns, should be avoided in spaces where visual acuity is critical as they will hamper communication for people with impaired vision, and those who lip read or use sign language.",{'ID': '150_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_3ac96918-764f-403d-a588-37b5f4a16f46,Sentence,"For absorption chillers used in conjunction with onsite CHP or a district heat network or community heating system, the CO2 emissions and primary energy should be calculated in the same way as when using CHP for heating.",{'ID': '284_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_3cc36bc1-da6a-4ebc-8d2f-2f5b6c4349b1,Sentence,Supply temperature control should be provided via a variable set point with outdoor temperature compensation.,{'ID': '307_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_4121532c-5f34-473c-9dbb-8aada3453930,Sentence,Air handling units should be made and assembled so as to be reasonably airtight.,{'ID': '300_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_44a9bd12-31f1-4d6c-b1ab-507e1eaf2c83,Sentence,Timing and temperature demand control should be provided.,{'ID': '257_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_48133b44-eac2-44e2-b2df-c52243e9f7ea,Sentence,"NOTE: For example, if the total system output is made up of three equally sized boilers, at 15% of system output the lead boiler will be operating at 45% of its rated output with the other two boilers switched off.",{'ID': '244_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_5e226793-2805-41b0-bcb6-49319afaefc7,Sentence,"If the building has a floor area greater than 150m2, heating should be split into different heating zones and each zone should have separate controls for timing and temperature demand.",{'ID': '258_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_5fa7daca-cb50-4397-a736-617e52d30187,Sentence,"If efficiencies at below 30% are required and unavailable, the boiler efficiency may be taken as equal to that at 30% load.",{'ID': '246_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_72d7716f-7e3e-442c-9e42-14d4b19e18e3,Sentence,A district heat network that is being connected to a new building should not have a CO2 emission factor for delivered heat to the building which is greater than 0.350kgCO2/kWh.,{'ID': '336_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_7e78bb20-5337-45b1-ad14-de356d35a020,Sentence,Ventilation ductwork should be made and assembled so as to be reasonably airtight.,{'ID': '299_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_802f724b-cd37-4e78-9cbc-42ccec62237f,Sentence,"System controls should be wired so that when there is no demand for space heating or hot water, the heating appliance, if appropriate, and pump are switched off.",{'ID': '306_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_82aa0792-8ea3-414a-9952-933b4959b782,Sentence,"NOTE: All boilers should be used in the calculation, including any that are identical.",{'ID': '249_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_87c9c5f5-18dc-4107-b4af-b44dfb2b9627,Sentence,The effective rated output should be assessed based on the final installed capacity of the heating or air-conditioning system.,{'ID': '326_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_8aad11d6-bd81-4a57-bd73-7c1319a76494,Sentence,"Where on-site electricity generation and storage is installed, such as photovoltaic panels or battery storage, systems should be an appropriate size for the site, available infrastructure and on-site energy demand.",{'ID': '331_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_9497b383-7217-4366-80c5-6f5677b30893,Sentence,"If the building is heated through a district heat network or community heating system, the effective rated output should be based on the capacity of the equipment installed in the building, making reasonable assumptions for the operation of the district heat network or community heating system, including flow temperatures.",{'ID': '325_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_a746a9da-a853-4ec3-a796-317b781216ad,Sentence,Display lighting should be controlled on dedicated circuits that can be switched separately from those for lighting provided for general illuminance.,{'ID': '317_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_b3935c85-6658-4413-80da-58c3d2b68330,Sentence,Manual control of heat release from the appliance should be possible.,{'ID': '261_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_b5d2186d-338d-40b6-b3b4-7fadf3cfd4e0,Sentence,"For district cooling schemes, the CO2 and primary energy content of the cooling energy supplied should be calculated.",{'ID': '286_UK_DocM_V2_AccessAndUseOfBuildings'}
