:START_ID,:END_ID,:TYPE
principal_living_area,located_between_450mm_and_1200mm_above_floor_level___unless_the_window_is_fitted_with_a_remote_opening_device_that_is_within_this_height_range,NECESSITY
Sentence_6a553c19-481f-4947-9047-fd2c4d0daa44,floors,HAS_ENTITY
Sentence_6a553c19-481f-4947-9047-fd2c4d0daa44,walls,HAS_ENTITY
Sentence_6a553c19-481f-4947-9047-fd2c4d0daa44,doors,HAS_ENTITY
Sentence_6a553c19-481f-4947-9047-fd2c4d0daa44,installed_to_allow_the_potential_liftway_to_be_used_as_storage_or_for_other_purposes,HAS_ENTITY
Sentence_6a553c19-481f-4947-9047-fd2c4d0daa44,easily_removed_without_structural_alteration,HAS_ENTITY
floors,walls,SELECTION
walls,doors,SELECTION
doors,installed_to_allow_the_potential_liftway_to_be_used_as_storage_or_for_other_purposes,SELECTION
installed_to_allow_the_potential_liftway_to_be_used_as_storage_or_for_other_purposes,easily_removed_without_structural_alteration,SELECTION
floors,walls,NECESSITY
walls,doors,NECESSITY
doors,installed_to_allow_the_potential_liftway_to_be_used_as_storage_or_for_other_purposes,NECESSITY
installed_to_allow_the_potential_liftway_to_be_used_as_storage_or_for_other_purposes,easily_removed_without_structural_alteration,NECESSITY
Sentence_74002ed3-548e-4e2f-8835-be76e643c67d,Double_doors,HAS_ENTITY
Sentence_74002ed3-548e-4e2f-8835-be76e643c67d,nibs,HAS_ENTITY
Sentence_74002ed3-548e-4e2f-8835-be76e643c67d,leaf,HAS_ENTITY
Sentence_74002ed3-548e-4e2f-8835-be76e643c67d,300mm,HAS_ENTITY
Sentence_74002ed3-548e-4e2f-8835-be76e643c67d,wide,HAS_ENTITY
Double_doors,nibs,GREATER_EQUAL
nibs,leaf,GREATER_EQUAL
leaf,300mm,GREATER_EQUAL
300mm,wide,GREATER_EQUAL
Double_doors,nibs,NONE
nibs,leaf,NONE
leaf,300mm,NONE
300mm,wide,NONE
Double_doors,nibs,PART_OF
nibs,leaf,PART_OF
leaf,300mm,PART_OF
300mm,wide,PART_OF
Sentence_74b9ee2c-0192-442d-b5a1-a2974d456429,dwelling,HAS_ENTITY
Sentence_74b9ee2c-0192-442d-b5a1-a2974d456429,wheelchair_adaptable,HAS_ENTITY
Sentence_74b9ee2c-0192-442d-b5a1-a2974d456429,key_parts_of_the_accommodation,HAS_ENTITY
Sentence_74b9ee2c-0192-442d-b5a1-a2974d456429,sanitary_facilities,HAS_ENTITY
Sentence_74b9ee2c-0192-442d-b5a1-a2974d456429,kitchens,HAS_ENTITY
Sentence_74b9ee2c-0192-442d-b5a1-a2974d456429,easily_altered_to_meet_the_needs_of_a_wheelchair_user,HAS_ENTITY
Sentence_74b9ee2c-0192-442d-b5a1-a2974d456429,where_required_by_a_local_planning_authority,HAS_ENTITY
Sentence_74b9ee2c-0192-442d-b5a1-a2974d456429,dwelling_is_wheelchair_accessible,HAS_ENTITY
dwelling,wheelchair_adaptable,NECESSITY
wheelchair_adaptable,key_parts_of_the_accommodation,NECESSITY
key_parts_of_the_accommodation,sanitary_facilities,NECESSITY
sanitary_facilities,kitchens,NECESSITY
kitchens,easily_altered_to_meet_the_needs_of_a_wheelchair_user,NECESSITY
easily_altered_to_meet_the_needs_of_a_wheelchair_user,where_required_by_a_local_planning_authority,NECESSITY
where_required_by_a_local_planning_authority,dwelling_is_wheelchair_accessible,NECESSITY
dwelling,wheelchair_adaptable,NONE
wheelchair_adaptable,key_parts_of_the_accommodation,NONE
key_parts_of_the_accommodation,sanitary_facilities,NONE
sanitary_facilities,kitchens,NONE
kitchens,easily_altered_to_meet_the_needs_of_a_wheelchair_user,NONE
easily_altered_to_meet_the_needs_of_a_wheelchair_user,where_required_by_a_local_planning_authority,NONE
where_required_by_a_local_planning_authority,dwelling_is_wheelchair_accessible,NONE
dwelling,wheelchair_adaptable,SELECTION
wheelchair_adaptable,key_parts_of_the_accommodation,SELECTION
key_parts_of_the_accommodation,sanitary_facilities,SELECTION
sanitary_facilities,kitchens,SELECTION
kitchens,easily_altered_to_meet_the_needs_of_a_wheelchair_user,SELECTION
easily_altered_to_meet_the_needs_of_a_wheelchair_user,where_required_by_a_local_planning_authority,SELECTION
where_required_by_a_local_planning_authority,dwelling_is_wheelchair_accessible,SELECTION
dwelling,wheelchair_adaptable,PART_OF
wheelchair_adaptable,key_parts_of_the_accommodation,PART_OF
key_parts_of_the_accommodation,sanitary_facilities,PART_OF
sanitary_facilities,kitchens,PART_OF
kitchens,easily_altered_to_meet_the_needs_of_a_wheelchair_user,PART_OF
easily_altered_to_meet_the_needs_of_a_wheelchair_user,where_required_by_a_local_planning_authority,PART_OF
where_required_by_a_local_planning_authority,dwelling_is_wheelchair_accessible,PART_OF
Sentence_793cb939-b3d9-46eb-ae65-71a4d5c8031b,parking,HAS_ENTITY
Sentence_793cb939-b3d9-46eb-ae65-71a4d5c8031b,private_curtilage,HAS_ENTITY
Sentence_793cb939-b3d9-46eb-ae65-71a4d5c8031b,dwelling,HAS_ENTITY
Sentence_793cb939-b3d9-46eb-ae65-71a4d5c8031b,carport,HAS_ENTITY
Sentence_793cb939-b3d9-46eb-ae65-71a4d5c8031b,garage,HAS_ENTITY
Sentence_793cb939-b3d9-46eb-ae65-71a4d5c8031b,at_least_one_space_is_a_standard_parking_bay,HAS_ENTITY
Sentence_793cb939-b3d9-46eb-ae65-71a4d5c8031b,widened,HAS_ENTITY
Sentence_793cb939-b3d9-46eb-ae65-71a4d5c8031b,3_3m,HAS_ENTITY
parking,private_curtilage,NOT_PART_OF
private_curtilage,dwelling,NOT_PART_OF
dwelling,carport,NOT_PART_OF
carport,garage,NOT_PART_OF
garage,at_least_one_space_is_a_standard_parking_bay,NOT_PART_OF
at_least_one_space_is_a_standard_parking_bay,widened,NOT_PART_OF
widened,3_3m,NOT_PART_OF
parking,private_curtilage,LESS_EQUAL
private_curtilage,dwelling,LESS_EQUAL
dwelling,carport,LESS_EQUAL
carport,garage,LESS_EQUAL
garage,at_least_one_space_is_a_standard_parking_bay,LESS_EQUAL
at_least_one_space_is_a_standard_parking_bay,widened,LESS_EQUAL
widened,3_3m,LESS_EQUAL
parking,private_curtilage,PART_OF
private_curtilage,dwelling,PART_OF
dwelling,carport,PART_OF
carport,garage,PART_OF
garage,at_least_one_space_is_a_standard_parking_bay,PART_OF
at_least_one_space_is_a_standard_parking_bay,widened,PART_OF
widened,3_3m,PART_OF
parking,private_curtilage,NONE
private_curtilage,dwelling,NONE
dwelling,carport,NONE
carport,garage,NONE
garage,at_least_one_space_is_a_standard_parking_bay,NONE
at_least_one_space_is_a_standard_parking_bay,widened,NONE
widened,3_3m,NONE
parking,private_curtilage,NECESSITY
private_curtilage,dwelling,NECESSITY
dwelling,carport,NECESSITY
carport,garage,NECESSITY
garage,at_least_one_space_is_a_standard_parking_bay,NECESSITY
at_least_one_space_is_a_standard_parking_bay,widened,NECESSITY
widened,3_3m,NECESSITY
Sentence_7f696221-52c9-4c52-8f90-74bd93c51299,grippable_handrail,HAS_ENTITY
Sentence_7f696221-52c9-4c52-8f90-74bd93c51299,850_1000mm,HAS_ENTITY
Sentence_7f696221-52c9-4c52-8f90-74bd93c51299,pitch_line_of_the_flight,HAS_ENTITY
Sentence_7f696221-52c9-4c52-8f90-74bd93c51299,extends,HAS_ENTITY
Sentence_7f696221-52c9-4c52-8f90-74bd93c51299,300mm,HAS_ENTITY
Sentence_7f696221-52c9-4c52-8f90-74bd93c51299,beyond_the_top_and_bottom_nosings,HAS_ENTITY
grippable_handrail,850_1000mm,PART_OF
850_1000mm,pitch_line_of_the_flight,PART_OF
pitch_line_of_the_flight,extends,PART_OF
extends,300mm,PART_OF
300mm,beyond_the_top_and_bottom_nosings,PART_OF
grippable_handrail,850_1000mm,GREATER_EQUAL
850_1000mm,pitch_line_of_the_flight,GREATER_EQUAL
pitch_line_of_the_flight,extends,GREATER_EQUAL
extends,300mm,GREATER_EQUAL
300mm,beyond_the_top_and_bottom_nosings,GREATER_EQUAL
grippable_handrail,850_1000mm,SELECTION
850_1000mm,pitch_line_of_the_flight,SELECTION
pitch_line_of_the_flight,extends,SELECTION
extends,300mm,SELECTION
300mm,beyond_the_top_and_bottom_nosings,SELECTION
grippable_handrail,850_1000mm,NONE
850_1000mm,pitch_line_of_the_flight,NONE
pitch_line_of_the_flight,extends,NONE
extends,300mm,NONE
300mm,beyond_the_top_and_bottom_nosings,NONE
grippable_handrail,850_1000mm,EQUAL
850_1000mm,pitch_line_of_the_flight,EQUAL
pitch_line_of_the_flight,extends,EQUAL
extends,300mm,EQUAL
300mm,beyond_the_top_and_bottom_nosings,EQUAL
Sentence_8364a5f1-f80e-484c-9f38-bffc6f4c1876,communal,HAS_ENTITY
Sentence_8364a5f1-f80e-484c-9f38-bffc6f4c1876,parking,HAS_ENTITY
Sentence_8364a5f1-f80e-484c-9f38-bffc6f4c1876,blocks_of_flats,HAS_ENTITY
Sentence_8364a5f1-f80e-484c-9f38-bffc6f4c1876,one,HAS_ENTITY
Sentence_8364a5f1-f80e-484c-9f38-bffc6f4c1876,standard,HAS_ENTITY
Sentence_8364a5f1-f80e-484c-9f38-bffc6f4c1876,parking_bay,HAS_ENTITY
Sentence_8364a5f1-f80e-484c-9f38-bffc6f4c1876,close_to_the_communal_entrance_of_each_core_of_the_block___or_to_the_lift_core_where_the_parking_bay_is_internal__,HAS_ENTITY
communal,parking,NONE
parking,blocks_of_flats,NONE
blocks_of_flats,one,NONE
one,standard,NONE
standard,parking_bay,NONE
parking_bay,close_to_the_communal_entrance_of_each_core_of_the_block___or_to_the_lift_core_where_the_parking_bay_is_internal__,NONE
communal,parking,PART_OF
parking,blocks_of_flats,PART_OF
blocks_of_flats,one,PART_OF
one,standard,PART_OF
standard,parking_bay,PART_OF
parking_bay,close_to_the_communal_entrance_of_each_core_of_the_block___or_to_the_lift_core_where_the_parking_bay_is_internal__,PART_OF
communal,parking,SELECTION
parking,blocks_of_flats,SELECTION
blocks_of_flats,one,SELECTION
one,standard,SELECTION
standard,parking_bay,SELECTION
parking_bay,close_to_the_communal_entrance_of_each_core_of_the_block___or_to_the_lift_core_where_the_parking_bay_is_internal__,SELECTION
communal,parking,GREATER_EQUAL
parking,blocks_of_flats,GREATER_EQUAL
blocks_of_flats,one,GREATER_EQUAL
one,standard,GREATER_EQUAL
standard,parking_bay,GREATER_EQUAL
parking_bay,close_to_the_communal_entrance_of_each_core_of_the_block___or_to_the_lift_core_where_the_parking_bay_is_internal__,GREATER_EQUAL
communal,parking,NECESSITY
parking,blocks_of_flats,NECESSITY
blocks_of_flats,one,NECESSITY
one,standard,NECESSITY
standard,parking_bay,NECESSITY
parking_bay,close_to_the_communal_entrance_of_each_core_of_the_block___or_to_the_lift_core_where_the_parking_bay_is_internal__,NECESSITY
Sentence_85cf77b8-70aa-4453-8d95-00f55a63c4ca,provision,HAS_ENTITY
Sentence_85cf77b8-70aa-4453-8d95-00f55a63c4ca,allow_simple_adaptation_of_the_dwelling_to_meet_the_needs_of_occupants_who_use_wheelchairs,HAS_ENTITY
Sentence_85cf77b8-70aa-4453-8d95-00f55a63c4ca,meet_the_needs_of_occupants_who_use_wheelchairs,HAS_ENTITY
provision,allow_simple_adaptation_of_the_dwelling_to_meet_the_needs_of_occupants_who_use_wheelchairs,NECESSITY
allow_simple_adaptation_of_the_dwelling_to_meet_the_needs_of_occupants_who_use_wheelchairs,meet_the_needs_of_occupants_who_use_wheelchairs,NECESSITY
Sentence_8b7e8e7e-81dd-4a76-bdd3-8269ac00f74b,system,HAS_ENTITY
Sentence_8b7e8e7e-81dd-4a76-bdd3-8269ac00f74b,overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,HAS_ENTITY
Sentence_8b7e8e7e-81dd-4a76-bdd3-8269ac00f74b,lift_door,HAS_ENTITY
Sentence_8b7e8e7e-81dd-4a76-bdd3-8269ac00f74b,remains_fully_open,HAS_ENTITY
Sentence_8b7e8e7e-81dd-4a76-bdd3-8269ac00f74b,three_seconds,HAS_ENTITY
system,overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,GREATER_EQUAL
overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,lift_door,GREATER_EQUAL
lift_door,remains_fully_open,GREATER_EQUAL
remains_fully_open,three_seconds,GREATER_EQUAL
system,overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,PART_OF
overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,lift_door,PART_OF
lift_door,remains_fully_open,PART_OF
remains_fully_open,three_seconds,PART_OF
system,overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,NECESSITY
overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,lift_door,NECESSITY
lift_door,remains_fully_open,NECESSITY
remains_fully_open,three_seconds,NECESSITY
system,overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,SELECTION
overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,lift_door,SELECTION
lift_door,remains_fully_open,SELECTION
remains_fully_open,three_seconds,SELECTION
system,overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,NONE
overridden_by_a_door_reactivating_device_that_relies_on_appropriate_electronic_methods___but_not_a_door_edge_pressure_system,lift_door,NONE
lift_door,remains_fully_open,NONE
remains_fully_open,three_seconds,NONE
Sentence_8edf6848-bdc2-4970-8328-5a24d69a2f0d,Unit_length,HAS_ENTITY
Sentence_8edf6848-bdc2-4970-8328-5a24d69a2f0d,measured_through_midline_of_the_worktop___not_the_front_or_rear_edge,HAS_ENTITY
Unit_length,measured_through_midline_of_the_worktop___not_the_front_or_rear_edge,NECESSITY
Sentence_a372d2c4-f734-479d-bc8d-d3a8aa15362d,wide_range,HAS_ENTITY
Sentence_a372d2c4-f734-479d-bc8d-d3a8aa15362d,people,HAS_ENTITY
Sentence_a372d2c4-f734-479d-bc8d-d3a8aa15362d,accompanied_wheelchair_users,HAS_ENTITY
Sentence_a372d2c4-f734-479d-bc8d-d3a8aa15362d,able_to_access_and_use_the_lift,HAS_ENTITY
wide_range,people,NECESSITY
people,accompanied_wheelchair_users,NECESSITY
accompanied_wheelchair_users,able_to_access_and_use_the_lift,NECESSITY
wide_range,people,NONE
people,accompanied_wheelchair_users,NONE
accompanied_wheelchair_users,able_to_access_and_use_the_lift,NONE
wide_range,people,SELECTION
people,accompanied_wheelchair_users,SELECTION
accompanied_wheelchair_users,able_to_access_and_use_the_lift,SELECTION
Sentence_b0e99ac5-9cbc-4beb-b8ff-85383ae70ea8,approach_route,HAS_ENTITY
Sentence_b0e99ac5-9cbc-4beb-b8ff-85383ae70ea8,safe,HAS_ENTITY
Sentence_b0e99ac5-9cbc-4beb-b8ff-85383ae70ea8,convenient,HAS_ENTITY
Sentence_b0e99ac5-9cbc-4beb-b8ff-85383ae70ea8,adopt_the_shallowest_gradient_that_can_reasonably_be_achieved,HAS_ENTITY
Sentence_b0e99ac5-9cbc-4beb-b8ff-85383ae70ea8,step_free,HAS_ENTITY
Sentence_b0e99ac5-9cbc-4beb-b8ff-85383ae70ea8,irrespective_of_the_storey_on_which_the_dwelling_is_located,HAS_ENTITY
approach_route,safe,NONE
safe,convenient,NONE
convenient,adopt_the_shallowest_gradient_that_can_reasonably_be_achieved,NONE
adopt_the_shallowest_gradient_that_can_reasonably_be_achieved,step_free,NONE
step_free,irrespective_of_the_storey_on_which_the_dwelling_is_located,NONE
approach_route,safe,NECESSITY
safe,convenient,NECESSITY
convenient,adopt_the_shallowest_gradient_that_can_reasonably_be_achieved,NECESSITY
adopt_the_shallowest_gradient_that_can_reasonably_be_achieved,step_free,NECESSITY
step_free,irrespective_of_the_storey_on_which_the_dwelling_is_located,NECESSITY
approach_route,safe,SELECTION
safe,convenient,SELECTION
convenient,adopt_the_shallowest_gradient_that_can_reasonably_be_achieved,SELECTION
adopt_the_shallowest_gradient_that_can_reasonably_be_achieved,step_free,SELECTION
step_free,irrespective_of_the_storey_on_which_the_dwelling_is_located,SELECTION
Sentence_b2b81097-97a3-41c2-922c-ffec3e2dd8c0,Turning_circle,HAS_ENTITY
Sentence_b2b81097-97a3-41c2-922c-ffec3e2dd8c0,clear_of_top_step_of_any_adjacent_flight_of_steps,HAS_ENTITY
Turning_circle,clear_of_top_step_of_any_adjacent_flight_of_steps,NECESSITY
Sentence_bb309bf3-9e86-43d9-8b6e-ebff176d1c88,sink,HAS_ENTITY
Sentence_bb309bf3-9e86-43d9-8b6e-ebff176d1c88,150mm,HAS_ENTITY
Sentence_bb309bf3-9e86-43d9-8b6e-ebff176d1c88,deep,HAS_ENTITY
Sentence_bb309bf3-9e86-43d9-8b6e-ebff176d1c88,insulation_to_the_underside,HAS_ENTITY
Sentence_bb309bf3-9e86-43d9-8b6e-ebff176d1c88,prevent_scalding_of_a_wheelchair_users_legs,HAS_ENTITY
sink,150mm,PART_OF
150mm,deep,PART_OF
deep,insulation_to_the_underside,PART_OF
insulation_to_the_underside,prevent_scalding_of_a_wheelchair_users_legs,PART_OF
sink,150mm,LESS_EQUAL
150mm,deep,LESS_EQUAL
deep,insulation_to_the_underside,LESS_EQUAL
insulation_to_the_underside,prevent_scalding_of_a_wheelchair_users_legs,LESS_EQUAL
sink,150mm,SELECTION
150mm,deep,SELECTION
deep,insulation_to_the_underside,SELECTION
insulation_to_the_underside,prevent_scalding_of_a_wheelchair_users_legs,SELECTION
sink,150mm,NECESSITY
150mm,deep,NECESSITY
deep,insulation_to_the_underside,NECESSITY
insulation_to_the_underside,prevent_scalding_of_a_wheelchair_users_legs,NECESSITY
Sentence_bd5bd070-a838-4496-8d33-8b4cf201bc20,gradient,HAS_ENTITY
Sentence_bd5bd070-a838-4496-8d33-8b4cf201bc20,as_shallow_as_the_site_permits,HAS_ENTITY
gradient,as_shallow_as_the_site_permits,NECESSITY
Sentence_c5a6cac6-a314-47b1-aabd-13f2d1b7ad56,step_free,HAS_ENTITY
Sentence_c5a6cac6-a314-47b1-aabd-13f2d1b7ad56,approach_route,HAS_ENTITY
Sentence_c5a6cac6-a314-47b1-aabd-13f2d1b7ad56,private,HAS_ENTITY
Sentence_c5a6cac6-a314-47b1-aabd-13f2d1b7ad56,entrances,HAS_ENTITY
step_free,approach_route,NONE
approach_route,private,NONE
private,entrances,NONE
step_free,approach_route,NECESSITY
approach_route,private,NECESSITY
private,entrances,NECESSITY
step_free,approach_route,SELECTION
approach_route,private,SELECTION
private,entrances,SELECTION
Sentence_d6a2b6b7-57d2-449d-89f5-56d3df4755e2,radiator,HAS_ENTITY
Sentence_d6a2b6b7-57d2-449d-89f5-56d3df4755e2,towel_rail,HAS_ENTITY
Sentence_d6a2b6b7-57d2-449d-89f5-56d3df4755e2,clear_of_all_access_zones,HAS_ENTITY
radiator,towel_rail,NONE
towel_rail,clear_of_all_access_zones,NONE
radiator,towel_rail,NECESSITY
towel_rail,clear_of_all_access_zones,NECESSITY
Sentence_ddf21ce1-bd2a-49f5-8ba6-d2bcb5edf575,Taps,HAS_ENTITY
Sentence_ddf21ce1-bd2a-49f5-8ba6-d2bcb5edf575,lever_operated,HAS_ENTITY
Sentence_ddf21ce1-bd2a-49f5-8ba6-d2bcb5edf575,capable_of_easy_operation,HAS_ENTITY
Taps,lever_operated,NECESSITY
lever_operated,capable_of_easy_operation,NECESSITY
Sentence_df6eb340-6ff0-4811-bcaf-48a6cc6dc455,ambulant,HAS_ENTITY
Sentence_df6eb340-6ff0-4811-bcaf-48a6cc6dc455,disabled_person,HAS_ENTITY
Sentence_df6eb340-6ff0-4811-bcaf-48a6cc6dc455,able_to_move_within___and_between___storeys,HAS_ENTITY
ambulant,disabled_person,NECESSITY
disabled_person,able_to_move_within___and_between___storeys,NECESSITY
ambulant,disabled_person,SELECTION
disabled_person,able_to_move_within___and_between___storeys,SELECTION
Sentence_e3b85ad6-6132-40d7-86f8-3cc5d44eb12c,One,HAS_ENTITY
Sentence_e3b85ad6-6132-40d7-86f8-3cc5d44eb12c,bedroom,HAS_ENTITY
Sentence_e3b85ad6-6132-40d7-86f8-3cc5d44eb12c,close_to_an_accessible_bathroom_suitable_for_a_wheelchair_user,HAS_ENTITY
One,bedroom,NECESSITY
bedroom,close_to_an_accessible_bathroom_suitable_for_a_wheelchair_user,NECESSITY
One,bedroom,EQUAL
bedroom,close_to_an_accessible_bathroom_suitable_for_a_wheelchair_user,EQUAL
Sentence_e40e66a5-25da-494b-b09c-e3241289a1b7,other,HAS_ENTITY
Sentence_e40e66a5-25da-494b-b09c-e3241289a1b7,bedrooms,HAS_ENTITY
Sentence_e40e66a5-25da-494b-b09c-e3241289a1b7,accessible_to_a_wheelchair_user,HAS_ENTITY
other,bedrooms,NECESSITY
bedrooms,accessible_to_a_wheelchair_user,NECESSITY
other,bedrooms,SELECTION
bedrooms,accessible_to_a_wheelchair_user,SELECTION
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,400mm,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,worktop,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,one_side,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,oven,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,fridge,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,fridge_freezer,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,taller_than_the_worktop_height,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,one_side,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,pair_of,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,tall,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,appliances,HAS_ENTITY
Sentence_eccd4f77-ef4a-41fd-a22a-620c84fdddd4,located_together_at_the_end_of_a_run,HAS_ENTITY
400mm,worktop,NONE
worktop,one_side,NONE
one_side,oven,NONE
oven,fridge,NONE
fridge,fridge_freezer,NONE
fridge_freezer,taller_than_the_worktop_height,NONE
taller_than_the_worktop_height,one_side,NONE
one_side,pair_of,NONE
pair_of,tall,NONE
tall,appliances,NONE
appliances,located_together_at_the_end_of_a_run,NONE
400mm,worktop,SELECTION
worktop,one_side,SELECTION
one_side,oven,SELECTION
oven,fridge,SELECTION
fridge,fridge_freezer,SELECTION
fridge_freezer,taller_than_the_worktop_height,SELECTION
taller_than_the_worktop_height,one_side,SELECTION
one_side,pair_of,SELECTION
pair_of,tall,SELECTION
tall,appliances,SELECTION
appliances,located_together_at_the_end_of_a_run,SELECTION
400mm,worktop,PART_OF
worktop,one_side,PART_OF
one_side,oven,PART_OF
oven,fridge,PART_OF
fridge,fridge_freezer,PART_OF
fridge_freezer,taller_than_the_worktop_height,PART_OF
taller_than_the_worktop_height,one_side,PART_OF
one_side,pair_of,PART_OF
pair_of,tall,PART_OF
tall,appliances,PART_OF
appliances,located_together_at_the_end_of_a_run,PART_OF
400mm,worktop,GREATER_EQUAL
worktop,one_side,GREATER_EQUAL
one_side,oven,GREATER_EQUAL
oven,fridge,GREATER_EQUAL
fridge,fridge_freezer,GREATER_EQUAL
fridge_freezer,taller_than_the_worktop_height,GREATER_EQUAL
taller_than_the_worktop_height,one_side,GREATER_EQUAL
one_side,pair_of,GREATER_EQUAL
pair_of,tall,GREATER_EQUAL
tall,appliances,GREATER_EQUAL
appliances,located_together_at_the_end_of_a_run,GREATER_EQUAL
Sentence_f050b9bc-ce9e-4e51-8291-bbabda986732,dimensions,HAS_ENTITY
Sentence_f050b9bc-ce9e-4e51-8291-bbabda986732,minimum_except_where_noted,HAS_ENTITY
dimensions,minimum_except_where_noted,NECESSITY
Sentence_f2e57c55-e340-4fa2-87c5-03f4bf8e5942,dwelling,HAS_ENTITY
Sentence_f2e57c55-e340-4fa2-87c5-03f4bf8e5942,wheelchair_adaptable,HAS_ENTITY
Sentence_f2e57c55-e340-4fa2-87c5-03f4bf8e5942,easy_to_install_a_lift,HAS_ENTITY
dwelling,wheelchair_adaptable,SELECTION
wheelchair_adaptable,easy_to_install_a_lift,SELECTION
dwelling,wheelchair_adaptable,NECESSITY
wheelchair_adaptable,easy_to_install_a_lift,NECESSITY
Sentence_f3bd99b4-7ea5-4968-af10-3c133c0b5aa0,individual,HAS_ENTITY
Sentence_f3bd99b4-7ea5-4968-af10-3c133c0b5aa0,flight,HAS_ENTITY
Sentence_f3bd99b4-7ea5-4968-af10-3c133c0b5aa0,rise_between_landings,HAS_ENTITY
Sentence_f3bd99b4-7ea5-4968-af10-3c133c0b5aa0,1800mm,HAS_ENTITY
individual,flight,NONE
flight,rise_between_landings,NONE
rise_between_landings,1800mm,NONE
individual,flight,PART_OF
flight,rise_between_landings,PART_OF
rise_between_landings,1800mm,PART_OF
individual,flight,SELECTION
flight,rise_between_landings,SELECTION
rise_between_landings,1800mm,SELECTION
individual,flight,LESS_EQUAL
flight,rise_between_landings,LESS_EQUAL
rise_between_landings,1800mm,LESS_EQUAL
Sentence_f6e7c818-f661-400b-8272-8062c5a7de68,lift,HAS_ENTITY
Sentence_f6e7c818-f661-400b-8272-8062c5a7de68,suitable_for_a_wheelchair,HAS_ENTITY
lift,suitable_for_a_wheelchair,NECESSITY
Sentence_7d552257-2212-4139-8d13-b982e0e7744f,entrance_doors,HAS_ENTITY
Sentence_7d552257-2212-4139-8d13-b982e0e7744f,wheelchair_accessible,HAS_ENTITY
Sentence_7d552257-2212-4139-8d13-b982e0e7744f,bedrooms,HAS_ENTITY
Sentence_7d552257-2212-4139-8d13-b982e0e7744f,powered_opening,HAS_ENTITY
Sentence_7d552257-2212-4139-8d13-b982e0e7744f,avoid_the_need_for_the_300mm_access_space_adjacent_to_the_leading_edge_of_the_door,HAS_ENTITY
entrance_doors,wheelchair_accessible,SELECTION
wheelchair_accessible,bedrooms,SELECTION
bedrooms,powered_opening,SELECTION
powered_opening,avoid_the_need_for_the_300mm_access_space_adjacent_to_the_leading_edge_of_the_door,SELECTION
entrance_doors,wheelchair_accessible,NONE
wheelchair_accessible,bedrooms,NONE
bedrooms,powered_opening,NONE
powered_opening,avoid_the_need_for_the_300mm_access_space_adjacent_to_the_leading_edge_of_the_door,NONE
entrance_doors,wheelchair_accessible,PART_OF
wheelchair_accessible,bedrooms,PART_OF
bedrooms,powered_opening,PART_OF
powered_opening,avoid_the_need_for_the_300mm_access_space_adjacent_to_the_leading_edge_of_the_door,PART_OF
Sentence_7f065688-203b-42d0-acb9-8fde5ff37821,Main,HAS_ENTITY
Sentence_7f065688-203b-42d0-acb9-8fde5ff37821,distribution_routes,HAS_ENTITY
Sentence_7f065688-203b-42d0-acb9-8fde5ff37821,through_vertical_risers,HAS_ENTITY
Sentence_7f065688-203b-42d0-acb9-8fde5ff37821,minimise_heat_gains_into_common_spaces,HAS_ENTITY
Main,distribution_routes,SELECTION
distribution_routes,through_vertical_risers,SELECTION
through_vertical_risers,minimise_heat_gains_into_common_spaces,SELECTION
Main,distribution_routes,NECESSITY
distribution_routes,through_vertical_risers,NECESSITY
through_vertical_risers,minimise_heat_gains_into_common_spaces,NECESSITY
Sentence_82bb35f1-0a27-4c94-bad3-246e6cc4f02a,Wheelchair_users,HAS_ENTITY
